twitter_author_id,title,full_text,sentiment,region,account_type,author,city,gender,hashtags,impact,impressions,tags,twitter_followers,twitter_following,twitter_tweets,reach_(new)
9.658302018077245e+17,He's even said that @MarthaKarua may walk  out after their swearing in....meaning he already knows the next government....what am sure of is that I believe in #MamaAzimio judgement whatever she does\n#MasculinitySaturday #MamaMbogaMoment \nNarky\n@HonKangata read this!,He's even said that @MarthaKarua may walk out after their swearing in....meaning he already knows the next government....what am sure of is that I believe in #MamaAzimio judgement whatever she does #MasculinitySaturday #MamaMbogaMoment Narky @HonKangata read this!,neutral,Nairobi,individual,Justkenyan1,Nairobi,prefer not to say,"#mamaazimio, #masculinitysaturday, #mamambogamoment",0.0,147,#MamaMbogaMoment,147,305,2676,0
1249246260.0,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,neutral,Nairobi,individual,NoelRotich,Nairobi,male,#mamambogamoment,0.0,1148,#MamaMbogaMoment,1148,2222,27952,330
1.4409491307261583e+18,RT @uda_hustler Hustlers will always make you happy.\nlike and retweet this ifikie our deputy president gachagua.\n\n//mirema// huddah// at 16// martha karua// \n#mamambogamoment https://t.co/GeF79yyR2l,RT @uda_hustler Hustlers will always make you happy. like and retweet this ifikie our deputy president gachagua. //mirema// huddah// at 16// martha karua// #mamambogamoment https://t.co/GeF79yyR2l,positive,Nairobi,individual,nickrivals,Nairobi,prefer not to say,#mamambogamoment,0.0,850,#MamaMbogaMoment,850,437,6789,0
9.658302018077245e+17,Someone has spoken.....confirm your lokeshen everyone reading this!\n#MamaMbogaMoment #MamaAzimio #MasculinitySaturday narok,Someone has spoken.....confirm your lokeshen everyone reading this! #MamaMbogaMoment #MamaAzimio #MasculinitySaturday narok,neutral,Nairobi,individual,Justkenyan1,Nairobi,prefer not to say,"#mamambogamoment, #mamaazimio, #masculinitysaturday",0.0,147,#MamaMbogaMoment,147,305,2675,0
2468808968.0,Defining moment #MamaMbogaMoment,Defining moment #MamaMbogaMoment,neutral,Nairobi,individual,mainangai,Nairobi,prefer not to say,#mamambogamoment,0.0,50,#MamaMbogaMoment,50,37,901,0
1.1102373361498685e+18,"RT @MKabukuro I have not heard this gospel of #MamaMbogaMoment in other parts of the republic, it is only preached in Central Kenya, could it be the reason why someone request rice and meat? We will not accept this gospel of hypocrisy. https://t.co/wkLwdmJ26A","RT @MKabukuro I have not heard this gospel of #MamaMbogaMoment in other parts of the republic, it is only preached in Central Kenya, could it be the reason why someone request rice and meat? We will not accept this gospel of hypocrisy. https://t.co/wkLwdmJ26A",neutral,Rift Valley,individual,michaelkigombe,Eldoret,male,#mamambogamoment,0.7,1769,#MamaMbogaMoment,1769,2845,631,980
2331682156.0,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,neutral,Rift Valley,individual,jackmwaniki1,Nakuru,prefer not to say,#mamambogamoment,0.0,126,#MamaMbogaMoment,126,1705,8042,0
700678891.0,RT @WanjikuHSC They are now stealing our crowds. Irungu this was Raila Odinga crowd at Uhuru Park. Acha bana! #Gachagua #MamaMbogaMoment https://t.co/4qnbldQyy1,RT @WanjikuHSC They are now stealing our crowds. Irungu this was Raila Odinga crowd at Uhuru Park. Acha bana! #Gachagua #MamaMbogaMoment https://t.co/4qnbldQyy1,neutral,Nairobi,individual,makoniango,Nairobi,male,"#gachagua, #mamambogamoment",0.0,6,#MamaMbogaMoment,6,39,41,0
9.858926914510234e+17,RT @SonkoNews Bizarre World: Story Of A Woman Who Has Four Children With Her Blood Brother https://t.co/qpJPFgzpTP via @SonkoNews \n#Domitila #Incest #Inawezekana #MamaMbogaMoment  #Narok https://t.co/wFrPArcxnq,RT @SonkoNews Bizarre World: Story Of A Woman Who Has Four Children With Her Blood Brother https://t.co/qpJPFgzpTP via @SonkoNews #Domitila #Incest #Inawezekana #MamaMbogaMoment #Narok https://t.co/wFrPArcxnq,neutral,Nairobi,individual,sonysonyia,Nairobi,prefer not to say,"#domitila, #incest, #inawezekana, #mamambogamoment, #narok",0.0,1328,#MamaMbogaMoment,1328,3021,403,538
1.091968651652141e+18,Bizarre World: Story Of A Woman Who Has Four Children With Her Blood Brother https://t.co/qpJPFgzpTP via @SonkoNews \n#Domitila #Incest #Inawezekana #MamaMbogaMoment  #Narok https://t.co/wFrPArcxnq,Bizarre World: Story Of A Woman Who Has Four Children With Her Blood Brother https://t.co/qpJPFgzpTP via @SonkoNews #Domitila #Incest #Inawezekana #MamaMbogaMoment #Narok https://t.co/wFrPArcxnq,neutral,Nairobi,individual,SonkoNews,Nairobi,prefer not to say,"#domitila, #incest, #inawezekana, #mamambogamoment, #narok",7.6,2090,#MamaMbogaMoment,762,129,17220,851
1.2771425321835438e+18,Azimio wacheni kunitusi kwa inbox yangu ni wakati wa #ChaguaRuto #MamaMbogaMoment \n\n#MasculinitySaturday Narok kidero Kiambu Deputy Luhya Mudavadi Kibicho weta Dynasties IEBC pope Catholic Martha https://t.co/CufL6h2vD5,Azimio wacheni kunitusi kwa inbox yangu ni wakati wa #ChaguaRuto #MamaMbogaMoment #MasculinitySaturday Narok kidero Kiambu Deputy Luhya Mudavadi Kibicho weta Dynasties IEBC pope Catholic Martha https://t.co/CufL6h2vD5,neutral,Nairobi,individual,HonNelsonMandel,Nairobi,male,"#chaguaruto, #mamambogamoment, #masculinitysaturday",18.7,562,#MamaMbogaMoment,562,493,1528,861
8.297813205743329e+17,"What a brilliant move. ""Ramadhan-i"" she'll not eat KEMSA funds, she'll be fasting not feasting.\n\n #MamaMbogaMoment #Inawezekana https://t.co/u3zVi9ic5t","What a brilliant move. ""Ramadhan-i"" she'll not eat KEMSA funds, she'll be fasting not feasting. #MamaMbogaMoment #Inawezekana https://t.co/u3zVi9ic5t",positive,Nairobi,individual,lord_tillah,Nairobi,prefer not to say,"#mamambogamoment, #inawezekana",3.4,2224,#MamaMbogaMoment,2224,1818,6436,1369
1.0863753182339768e+18,RT @uda_hustler Hustlers will always make you happy.\nlike and retweet this ifikie our deputy president gachagua.\n\n//mirema// huddah// at 16// martha karua// \n#mamambogamoment https://t.co/GeF79yyR2l,RT @uda_hustler Hustlers will always make you happy. like and retweet this ifikie our deputy president gachagua. //mirema// huddah// at 16// martha karua// #mamambogamoment https://t.co/GeF79yyR2l,positive,Nairobi,individual,senioRofficerr,Nairobi,prefer not to say,#mamambogamoment,0.0,249,#MamaMbogaMoment,249,840,977,0
2991592641.0,"Najib Balala ako tu mahali with vibes and lnsha'Allah waiting for the next Govt. Whichever coalition ascends to power atajipata akiwa CS tu. Lucky guy that one.\nVia @Pauline Njoroge \n""Basmati"" #MamaMbogaMoment  #MasculinitySaturday ""Inawezekana"" ""Havi""","Najib Balala ako tu mahali with vibes and lnsha'Allah waiting for the next Govt. Whichever coalition ascends to power atajipata akiwa CS tu. Lucky guy that one. Via @Pauline Njoroge ""Basmati"" #MamaMbogaMoment #MasculinitySaturday ""Inawezekana"" ""Havi""",neutral,Coast,individual,Logmary_nuggets,Mombasa,female,"#mamambogamoment, #masculinitysaturday",18.0,490,#MamaMbogaMoment,490,935,2230,719
9.858926914510234e+17,RT @ModernTrends_Ke 🛍️ Nike slides\nSize 40-45\nKsh 1000\n\n📞0703 264 421\n\nWe do countrywide delivery\n\nBasmati #MamaMbogaMoment #MasculinitySaturday kiambu Havi #Inawezekana Kibicho Mombasa Narok https://t.co/g8xTj5Ywhe,RT @ModernTrends_Ke 🛍️ Nike slides Size 40-45 Ksh 1000 📞0703 264 421 We do countrywide delivery Basmati #MamaMbogaMoment #MasculinitySaturday kiambu Havi #Inawezekana Kibicho Mombasa Narok https://t.co/g8xTj5Ywhe,neutral,Nairobi,individual,sonysonyia,Nairobi,prefer not to say,"#mamambogamoment, #masculinitysaturday, #inawezekana",0.0,1328,#MamaMbogaMoment,1328,3021,289,538
1.0820009012404265e+18,"I have not heard this gospel of #MamaMbogaMoment in other parts of the republic, it is only preached in Central Kenya, could it be the reason why someone request rice and meat? We will not accept this gospel of hypocrisy. https://t.co/wkLwdmJ26A","I have not heard this gospel of #MamaMbogaMoment in other parts of the republic, it is only preached in Central Kenya, could it be the reason why someone request rice and meat? We will not accept this gospel of hypocrisy. https://t.co/wkLwdmJ26A",neutral,Rift Valley,individual,MKabukuro,Eldoret,male,#mamambogamoment,37.6,11077,#MamaMbogaMoment,8455,8751,4544,6122
1.4819641302109143e+18,We support the Ruto - Gachagua Presidential ticket.\n#MamaMbogaMoment #WomenForRuto #RutoForWomen https://t.co/8oQdU4JfN6,We support the Ruto - Gachagua Presidential ticket. #MamaMbogaMoment #WomenForRuto #RutoForWomen https://t.co/8oQdU4JfN6,neutral,Nairobi,individual,WomenRuto,Nairobi,prefer not to say,"#mamambogamoment, #womenforruto, #rutoforwomen",40.1,17001,#MamaMbogaMoment,1054,9,873,3146
9.858926914510234e+17,RT @gardelee 🎖🎖Designed to fit your car seats. Leather upholstery \nDelivery countrywide \n\n☎️0724457647 \n\nBasmati #MasculinitySaturday huddah\n#MamaMbogaMoment #Inawezekana \nPolycarp igathe Migori Steph Kibicho\n#Inawezekana kiambu narok \n #BabaNaMama https://t.co/94c52L4osx,RT @gardelee 🎖🎖Designed to fit your car seats. Leather upholstery Delivery countrywide ☎️0724457647 Basmati #MasculinitySaturday huddah #MamaMbogaMoment #Inawezekana Polycarp igathe Migori Steph Kibicho #Inawezekana kiambu narok #BabaNaMama https://t.co/94c52L4osx,neutral,Nairobi,individual,sonysonyia,Nairobi,prefer not to say,"#masculinitysaturday, #mamambogamoment, #inawezekana, #inawezekana, #babanamama",0.0,1328,#MamaMbogaMoment,1328,3021,268,538
606329205.0,"#MamaMbogaMoment was fictitious, a marketing gimmick to hoodwink poor majority to vote in a certain pattern. But there is nature, it always solves issues at the right time. I thank God the wave is long gone and casualties are stabilizing quickly.\nMt Kenya is AZIMIONATED!","#MamaMbogaMoment was fictitious, a marketing gimmick to hoodwink poor majority to vote in a certain pattern. But there is nature, it always solves issues at the right time. I thank God the wave is long gone and casualties are stabilizing quickly. Mt Kenya is AZIMIONATED!",negative,Central,individual,MwathaT,Nyeri,prefer not to say,#mamambogamoment,10.5,70,#MamaMbogaMoment,70,212,1920,0
3811154669.0,"My dear mom is mama mboga she sells fresh greens pale Jubilee market Kisumu, she is not on twitter .I don't know which ''Mboga'' do Bottom ups lovers talks about? Awuoro!!#MamaMbogaMoment","My dear mom is mama mboga she sells fresh greens pale Jubilee market Kisumu, she is not on twitter .I don't know which ''Mboga'' do Bottom ups lovers talks about? Awuoro!!#MamaMbogaMoment",neutral,Nairobi,individual,benjumah254,Nairobi,prefer not to say,#mamambogamoment,2.8,2112,#MamaMbogaMoment,2112,1357,9036,1278
1.361992519983186e+18,RT @jerrymarita All in one \n\n#Inawezekana \nLuhya\nKiambu \n#MamaMbogaMoment,RT @jerrymarita All in one #Inawezekana Luhya Kiambu #MamaMbogaMoment,neutral,Nairobi,individual,Turk_Voices,Nairobi,prefer not to say,"#inawezekana, #mamambogamoment",23.5,5264,#MamaMbogaMoment,5264,3818,22232,3168
9.53297736924885e+17,"RT @OleItumbi In every part of Kenya, DP @WilliamsRuto has been listening to Kiosk owners, market traders, farmers, boda boda riders  as he prepares to deliver a #MamaMbogaMoment through economic reforms focused on a #BottomUP approach https://t.co/kRdIIwmMra","RT @OleItumbi In every part of Kenya, DP @WilliamsRuto has been listening to Kiosk owners, market traders, farmers, boda boda riders as he prepares to deliver a #MamaMbogaMoment through economic reforms focused on a #BottomUP approach https://t.co/kRdIIwmMra",neutral,Nairobi,individual,Mwaistanley2,Nairobi,male,"#mamambogamoment, #bottomup",0.0,660,#MamaMbogaMoment,660,1026,13223,0
1.5189496508789391e+18,RT @jerrymarita All in one \n\n#Inawezekana \nLuhya\nKiambu \n#MamaMbogaMoment,RT @jerrymarita All in one #Inawezekana Luhya Kiambu #MamaMbogaMoment,neutral,Central,individual,lil_tpsy,Unknown,prefer not to say,"#inawezekana, #mamambogamoment",0.0,1061,#MamaMbogaMoment,1061,856,9561,223
1.2850925415877714e+18,"Good morning this how we move with our pace,we lead others follow in transforming offices, residential and commercial houses 0714976614 #MamaMbogaMoment Kibicho #Inawezekana Narok #MasculinitySaturday #construction #interiordesign https://t.co/bujvhUEbw0","Good morning this how we move with our pace,we lead others follow in transforming offices, residential and commercial houses 0714976614 #MamaMbogaMoment Kibicho #Inawezekana Narok #MasculinitySaturday #construction #interiordesign https://t.co/bujvhUEbw0",neutral,Nairobi,individual,CornageI,Nairobi,prefer not to say,"#mamambogamoment, #inawezekana, #masculinitysaturday, #construction, #interiordesign",0.0,757,#MamaMbogaMoment,757,72,540,0
9.858926914510234e+17,RT @jerrymarita All in one \n\n#Inawezekana \nLuhya\nKiambu \n#MamaMbogaMoment,RT @jerrymarita All in one #Inawezekana Luhya Kiambu #MamaMbogaMoment,neutral,Nairobi,individual,sonysonyia,Nairobi,prefer not to say,"#inawezekana, #mamambogamoment",0.0,1328,#MamaMbogaMoment,1328,3021,186,538
1.3409424357536195e+18,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,neutral,Nairobi,individual,Kiprotuchrop,Nairobi,prefer not to say,#mamambogamoment,0.0,332,#MamaMbogaMoment,332,1325,2738,0
9.53297736924885e+17,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,neutral,Nairobi,individual,Mwaistanley2,Nairobi,male,#mamambogamoment,0.0,660,#MamaMbogaMoment,660,1026,13222,0
9.858926914510234e+17,RT @PaulineNjau5 #MamaMbogaMoment https://t.co/MXwlp8tcKx,RT @PaulineNjau5 #MamaMbogaMoment https://t.co/MXwlp8tcKx,neutral,Nairobi,individual,sonysonyia,Nairobi,prefer not to say,#mamambogamoment,0.0,1328,#MamaMbogaMoment,1328,3021,177,538
184289005.0,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,Nairobi,individual,KalosSays,Nairobi,prefer not to say,"#hustlernation, #mamambogamoment, #newsgang",0.0,1643,#MamaMbogaMoment,1643,371,39873,862
7.357292565844705e+17,This is deceit to the core. #MamaMbogaMoment,This is deceit to the core. #MamaMbogaMoment,neutral,Eastern Kenya,individual,Tito_Muema,Machakos,prefer not to say,#mamambogamoment,0.0,168,#MamaMbogaMoment,168,400,514,0
1.4823901944857108e+18,#MamaMbogaMoment https://t.co/MXwlp8tcKx,#MamaMbogaMoment https://t.co/MXwlp8tcKx,positive,Nairobi,individual,PaulineNjau5,Nairobi,female,#mamambogamoment,26.7,3062,#MamaMbogaMoment,1675,335,7307,2153
8.873562936521073e+17,"I wish the incoming govt leaders would put in place measures/structures that supports vegetables and fruit sellers. Like, they shouldn't be selling off the ground at all. We're a farming nation and its 2022, let's please be progressive #MamaMbogaMoment","I wish the incoming govt leaders would put in place measures/structures that supports vegetables and fruit sellers. Like, they shouldn't be selling off the ground at all. We're a farming nation and its 2022, let's please be progressive #MamaMbogaMoment",neutral,Nairobi,individual,MwendeKimeu1,Nairobi,prefer not to say,#mamambogamoment,47.5,4662,#MamaMbogaMoment,777,2807,15428,7689
1.3351131628661678e+18,Today's Game Highlights!!\nRegister and Get 2000 Welcome Bonus😇😇\nPlay  https://t.co/vz6HeGInmT\n⛔️Play Responsibly\n#Scorepesa #Kiambu #WorldWhiskyDay #Isco #Pogba #Sunderland #MamaMbogaMoment #Foden #Vieira #Luhya #Mbappe https://t.co/HT5DJRBr3i,Today's Game Highlights!! Register and Get 2000 Welcome Bonus😇😇 Play https://t.co/vz6HeGInmT ⛔️Play Responsibly #Scorepesa #Kiambu #WorldWhiskyDay #Isco #Pogba #Sunderland #MamaMbogaMoment #Foden #Vieira #Luhya #Mbappe https://t.co/HT5DJRBr3i,neutral,Nairobi,organisational,score_pesa,Nairobi,prefer not to say,"#scorepesa, #kiambu, #worldwhiskyday, #isco, #pogba, #sunderland, #mamambogamoment, #foden, #vieira, #luhya, #mbappe",6.4,3084,#MamaMbogaMoment,3084,66,546,1985
8.832896583728292e+17,"RT @Githinji__Jr The #MamaMbogaMoment was false, fictitious, imaginary, conmanship, a clear hoodwink, deceit and a gimmick to lure the lower class Kenyans. \n\nIt has hit a dead end. \n\nCentral Kenya is Azimio. \n\nRaila the 5th.","RT @Githinji__Jr The #MamaMbogaMoment was false, fictitious, imaginary, conmanship, a clear hoodwink, deceit and a gimmick to lure the lower class Kenyans. It has hit a dead end. Central Kenya is Azimio. Raila the 5th.",negative,Nairobi,individual,jessewata254,Nairobi,prefer not to say,#mamambogamoment,0.0,167,#MamaMbogaMoment,167,370,277,0
1.2256261457455145e+18,The mama Mboga connotation is a blatant lie that Ruto has been using to lure poor Kenyans to vote for him. Please Kenyans open your eyes wide. This man is a cunning fellow.\n\n#MamaMbogaMoment,The mama Mboga connotation is a blatant lie that Ruto has been using to lure poor Kenyans to vote for him. Please Kenyans open your eyes wide. This man is a cunning fellow. #MamaMbogaMoment,negative,Western Kenya,individual,brian_okeja,Kakamega,male,#mamambogamoment,30.1,7901,#MamaMbogaMoment,61,182,178,0
243304509.0,"RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES.\n\n Rigathi & Karua is a non-existent contest. \n\nOnly alive in your air-conditioned Newsroom run at the top by @DCI_Kenya\n\n #MamaMbogaMoment https://t.co/AFbNu1UOjr","RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES. Rigathi & Karua is a non-existent contest. Only alive in your air-conditioned Newsroom run at the top by @DCI_Kenya #MamaMbogaMoment https://t.co/AFbNu1UOjr",neutral,Nairobi,individual,bonniekariuki,Nairobi,female,"#hustlernation, #mamambogamoment",0.0,647,#MamaMbogaMoment,647,1497,2504,0
522110034.0,Why should an Airbnb have hidden CCTV? #mamambogamoment #inawezekana #kiambu #nairobi #basmati https://t.co/4IC9LNXxJp,Why should an Airbnb have hidden CCTV? #mamambogamoment #inawezekana #kiambu #nairobi #basmati https://t.co/4IC9LNXxJp,neutral,Nairobi,individual,MataraInnocent,Nairobi,male,"#mamambogamoment, #inawezekana, #kiambu, #nairobi, #basmati",5.9,1255,#MamaMbogaMoment,967,1205,22062,780
243304509.0,"RT @HMureithi Mr six months,tumetenga billion 4,1m jobs every year,dams,laptops,reduce corruption this r things kenyans should hold ruto accountable.Why shld we trust ruto again,he lied to kenyans @OleItumbi @citizentvkenya @ntvkenya #MamaMbogaMoment Central Kenya","RT @HMureithi Mr six months,tumetenga billion 4,1m jobs every year,dams,laptops,reduce corruption this r things kenyans should hold ruto accountable.Why shld we trust ruto again,he lied to kenyans @OleItumbi @citizentvkenya @ntvkenya #MamaMbogaMoment Central Kenya",negative,Nairobi,individual,bonniekariuki,Nairobi,female,#mamambogamoment,0.0,647,#MamaMbogaMoment,647,1497,2502,0
243304509.0,"RT @TotoLinet In this country, people are poor not because they are stupid or lazy. They work all day long, and do complex physical tasks. They are poor because the financial institution in the country does not help them widen their economic base. With this #MamaMbogaMoment, change is coming. https://t.co/eXZPTgnXBc","RT @TotoLinet In this country, people are poor not because they are stupid or lazy. They work all day long, and do complex physical tasks. They are poor because the financial institution in the country does not help them widen their economic base. With this #MamaMbogaMoment, change is coming. https://t.co/eXZPTgnXBc",negative,Nairobi,individual,bonniekariuki,Nairobi,female,#mamambogamoment,0.0,647,#MamaMbogaMoment,647,1497,2500,0
100159951.0,RT @WanjikuHSC They are now stealing our crowds. Irungu this was Raila Odinga crowd at Uhuru Park. Acha bana! #Gachagua #MamaMbogaMoment https://t.co/4qnbldQyy1,RT @WanjikuHSC They are now stealing our crowds. Irungu this was Raila Odinga crowd at Uhuru Park. Acha bana! #Gachagua #MamaMbogaMoment https://t.co/4qnbldQyy1,neutral,Nairobi,individual,snifferchizzo,Nairobi,prefer not to say,"#gachagua, #mamambogamoment",0.5,1733,#MamaMbogaMoment,1733,5006,14551,947
9.543754199685448e+17,"RT @TotoLinet In this country, people are poor not because they are stupid or lazy. They work all day long, and do complex physical tasks. They are poor because the financial institution in the country does not help them widen their economic base. With this #MamaMbogaMoment, change is coming. https://t.co/eXZPTgnXBc","RT @TotoLinet In this country, people are poor not because they are stupid or lazy. They work all day long, and do complex physical tasks. They are poor because the financial institution in the country does not help them widen their economic base. With this #MamaMbogaMoment, change is coming. https://t.co/eXZPTgnXBc",negative,Nairobi,individual,theonlykenkario,Nairobi,prefer not to say,#mamambogamoment,25.6,5925,#MamaMbogaMoment,5925,5196,22766,3463
1.292380385326891e+18,RT @ModernTrends_Ke 🛍️ Nike slides\nSize 40-45\nKsh 1000\n\n📞0703 264 421\n\nWe do countrywide delivery\n\nBasmati #MamaMbogaMoment #MasculinitySaturday kiambu Havi #Inawezekana Kibicho Mombasa Narok https://t.co/g8xTj5Ywhe,RT @ModernTrends_Ke 🛍️ Nike slides Size 40-45 Ksh 1000 📞0703 264 421 We do countrywide delivery Basmati #MamaMbogaMoment #MasculinitySaturday kiambu Havi #Inawezekana Kibicho Mombasa Narok https://t.co/g8xTj5Ywhe,neutral,Central,individual,manliketarget,Thika,prefer not to say,"#mamambogamoment, #masculinitysaturday, #inawezekana",28.9,7554,#MamaMbogaMoment,7554,1408,56856,4111
3317485611.0,"RT @OleItumbi In every part of Kenya, DP @WilliamsRuto has been listening to Kiosk owners, market traders, farmers, boda boda riders  as he prepares to deliver a #MamaMbogaMoment through economic reforms focused on a #BottomUP approach https://t.co/kRdIIwmMra","RT @OleItumbi In every part of Kenya, DP @WilliamsRuto has been listening to Kiosk owners, market traders, farmers, boda boda riders as he prepares to deliver a #MamaMbogaMoment through economic reforms focused on a #BottomUP approach https://t.co/kRdIIwmMra",neutral,Nairobi,individual,santanaAudrey4,Nairobi,female,"#mamambogamoment, #bottomup",0.0,231,#MamaMbogaMoment,231,365,1330,0
1.204783175895044e+18,RT @uda_hustler Hustlers will always make you happy.\nlike and retweet this ifikie our deputy president gachagua.\n\n//mirema// huddah// at 16// martha karua// \n#mamambogamoment https://t.co/GeF79yyR2l,RT @uda_hustler Hustlers will always make you happy. like and retweet this ifikie our deputy president gachagua. //mirema// huddah// at 16// martha karua// #mamambogamoment https://t.co/GeF79yyR2l,positive,Nairobi,individual,araprutoo,Nairobi,prefer not to say,#mamambogamoment,2.2,2010,#MamaMbogaMoment,2010,2564,6418,1193
1.4533210428024013e+18,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,neutral,Western Kenya,individual,TrueCityzen1,Kakamega,prefer not to say,#mamambogamoment,0.0,1123,#MamaMbogaMoment,1123,570,15919,300
1.2007483312381338e+18,🛍️ Nike slides\nSize 40-45\nKsh 1000\n\n📞0703 264 421\n\nWe do countrywide delivery\n\nBasmati #MamaMbogaMoment #MasculinitySaturday kiambu Havi #Inawezekana Kibicho Mombasa Narok https://t.co/g8xTj5Ywhe,🛍️ Nike slides Size 40-45 Ksh 1000 📞0703 264 421 We do countrywide delivery Basmati #MamaMbogaMoment #MasculinitySaturday kiambu Havi #Inawezekana Kibicho Mombasa Narok https://t.co/g8xTj5Ywhe,neutral,Central,organisational,ModernTrends_Ke,Thika,prefer not to say,"#mamambogamoment, #masculinitysaturday, #inawezekana",37.9,13379,#MamaMbogaMoment,1516,268,2322,3246
1.4559820255344763e+18,Unatoka tu majioni kubuy mboga unapatana na Polycarp Igathe kwa kibandaski anasema upewe gunia #MamaMbogaMoment,Unatoka tu majioni kubuy mboga unapatana na Polycarp Igathe kwa kibandaski anasema upewe gunia #MamaMbogaMoment,neutral,Nairobi,individual,Jackofallthread,Nairobi,prefer not to say,#mamambogamoment,0.0,6,#MamaMbogaMoment,6,16,36,0
8.498625996091105e+17,#MamaMbogaMoment\nMpaka mwisho,#MamaMbogaMoment Mpaka mwisho,neutral,Nairobi,individual,benkagondu,Nairobi,prefer not to say,#mamambogamoment,0.0,53,#MamaMbogaMoment,53,202,370,0
7.630026002497782e+17,The plan is to keep Ruto busy in Central Kenya to avoid campaigning in other parts of the country. Azimio Central team will be camping in the mountain both day & night till the last day of campaigns. Kiambu Kenyatta #MamaMbogaMoment https://t.co/VaUh2nusUV,The plan is to keep Ruto busy in Central Kenya to avoid campaigning in other parts of the country. Azimio Central team will be camping in the mountain both day & night till the last day of campaigns. Kiambu Kenyatta #MamaMbogaMoment https://t.co/VaUh2nusUV,neutral,Nairobi,individual,foot_solder,Nairobi,prefer not to say,#mamambogamoment,15.7,2756,#MamaMbogaMoment,91,444,2120,0
9.802940914675671e+17,RT @gichagamwangi It's time to show how work is done Kenya Kwanza.\n#mamambogamoment https://t.co/EyqRI2SxwS,RT @gichagamwangi It's time to show how work is done Kenya Kwanza. #mamambogamoment https://t.co/EyqRI2SxwS,neutral,Nairobi,individual,hustler_no_2,Nairobi,prefer not to say,#mamambogamoment,0.0,181,#MamaMbogaMoment,181,513,672,0
1.490327449573507e+18,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,neutral,Nairobi,individual,Ambrose09238829,Nairobi,male,#mamambogamoment,0.0,1263,#MamaMbogaMoment,1263,2952,2504,465
1.1286384658963251e+18,#MamaMbogaMoment,#MamaMbogaMoment,positive,Nairobi,individual,DaddyMsoo,Nairobi,prefer not to say,#mamambogamoment,0.0,261,#MamaMbogaMoment,261,840,1652,0
1.0914342189100851e+18,Ethics nasi ethics entertainment\n#MasculinitySaturday \n#MamaMbogaMoment https://t.co/oh7goTPlF8,Ethics nasi ethics entertainment #MasculinitySaturday #MamaMbogaMoment https://t.co/oh7goTPlF8,neutral,Nairobi,individual,LilTemboo,Nairobi,female,"#masculinitysaturday, #mamambogamoment",0.0,76,#MamaMbogaMoment,76,509,174,0
1.4870082252580536e+18,"#MamaMbogaMoment atajua mwaka huu ya kwamba wao si mama mboga instead kuna ""mama mboga"" karen.","#MamaMbogaMoment atajua mwaka huu ya kwamba wao si mama mboga instead kuna ""mama mboga"" karen.",neutral,Rift Valley,individual,PELINET22,Eldoret,prefer not to say,#mamambogamoment,0.0,32,#MamaMbogaMoment,32,195,158,0
